中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,2256 Mbps,288768 kB/s,288768.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,10 ms,2152 Mbps,275456 kB/s,275456.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,4 ms,2016 Mbps,258048 kB/s,258048.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,28 ms,984 Mbps,125952 kB/s,125952.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,21 ms,944 Mbps,120832 kB/s,120832.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,25 ms,936 Mbps,119808 kB/s,119808.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,10 ms,896 Mbps,114688 kB/s,114688.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,696 Mbps,89190 kB/s,89190.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,12 ms,448 Mbps,57344 kB/s,57344.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,356 Mbps,45670 kB/s,45670.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,125 ms,237 Mbps,30412 kB/s,30412.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,138 Mbps,17715 kB/s,17715.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,125 Mbps,16076 kB/s,16076.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,120 Mbps,15462 kB/s,15462.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,43 Mbps,5629 kB/s,5629.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,43 Mbps,5525 kB/s,5525.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,43 Mbps,5523 kB/s,5523.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,40 Mbps,5224 kB/s,5224.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,163 ms,38 Mbps,4949 kB/s,4949.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,159 ms,37 Mbps,4756 kB/s,4756.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,6 Mbps,788 kB/s,788.0
