中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,669 Mbps,85708 kB/s,85708.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,529 Mbps,67788 kB/s,67788.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,43 ms,516 Mbps,66048 kB/s,66048.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,51 ms,496 Mbps,63590 kB/s,63590.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,493 Mbps,63180 kB/s,63180.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,456 Mbps,58470 kB/s,58470.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,398 Mbps,50995 kB/s,50995.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,48 ms,381 Mbps,48844 kB/s,48844.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,316 Mbps,40550 kB/s,40550.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,188 Mbps,24064 kB/s,24064.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,133 ms,160 Mbps,20582 kB/s,20582.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,160 Mbps,20582 kB/s,20582.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,148 Mbps,19046 kB/s,19046.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,178 ms,109 Mbps,14028 kB/s,14028.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,45 Mbps,5840 kB/s,5840.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,168 ms,45 Mbps,5836 kB/s,5836.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,129 ms,41 Mbps,5309 kB/s,5309.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,40 Mbps,5225 kB/s,5225.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,144 ms,40 Mbps,5156 kB/s,5156.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,149 ms,40 Mbps,5154 kB/s,5154.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,202 ms,27 Mbps,3528 kB/s,3528.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,6 Mbps,833 kB/s,833.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,0 Mbps,106 kB/s,106.0
