中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,672 Mbps,86118 kB/s,86118.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,369 Mbps,47308 kB/s,47308.0
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,68 ms,337 Mbps,43212 kB/s,43212.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,333 Mbps,42700 kB/s,42700.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,69 ms,324 Mbps,41472 kB/s,41472.0
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,63 ms,312 Mbps,39936 kB/s,39936.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,69 ms,311 Mbps,39833 kB/s,39833.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,308 Mbps,39526 kB/s,39526.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,284 Mbps,36454 kB/s,36454.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,256 Mbps,32768 kB/s,32768.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,244 Mbps,31334 kB/s,31334.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,214 Mbps,27443 kB/s,27443.0
158.101.201.244,443,2606:f240:f00:eaf1:0:9e7b:229b:5774,US,Denver,隧道,100 ms,164 Mbps,20992 kB/s,20992.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,125 Mbps,16076 kB/s,16076.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,171 ms,123 Mbps,15769 kB/s,15769.0
158.101.130.149,443,158.101.129.206,JP,Tokyo,隧道,166 ms,111 Mbps,14233 kB/s,14233.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,244 ms,50 Mbps,6527 kB/s,6527.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,47 Mbps,6119 kB/s,6119.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,45 Mbps,5774 kB/s,5774.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,42 Mbps,5430 kB/s,5430.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,42 Mbps,5399 kB/s,5399.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,39 Mbps,5092 kB/s,5092.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,37 Mbps,4846 kB/s,4846.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,218 ms,9 Mbps,1248 kB/s,1248.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,245 ms,7 Mbps,1014 kB/s,1014.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,931 kB/s,931.0
