中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,1 ms,864 Mbps,110592 kB/s,110592.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,653 Mbps,83660 kB/s,83660.0
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,530 Mbps,67891 kB/s,67891.0
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,97 ms,369 Mbps,47308 kB/s,47308.0
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,83 ms,356 Mbps,45670 kB/s,45670.0
35.230.79.26,443,35.212.134.83,US,Seattle,隧道,72 ms,356 Mbps,45568 kB/s,45568.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,106 ms,352 Mbps,45056 kB/s,45056.0
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,87 ms,333 Mbps,42700 kB/s,42700.0
35.197.23.75,443,35.212.134.83,US,Seattle,隧道,82 ms,326 Mbps,41779 kB/s,41779.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,292 Mbps,37376 kB/s,37376.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,291 Mbps,37273 kB/s,37273.0
192.9.146.103,443,192.9.146.103,US,San Jose,中转,77 ms,284 Mbps,36352 kB/s,36352.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,270 Mbps,34611 kB/s,34611.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,263 Mbps,33689 kB/s,33689.0
150.230.44.13,443,150.230.44.13,US,San Jose,中转,71 ms,256 Mbps,32870 kB/s,32870.0
158.178.153.169,443,209.177.81.218,DE,Frankfurt,隧道,89 ms,244 Mbps,31232 kB/s,31232.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,228 Mbps,29184 kB/s,29184.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,224 Mbps,28774 kB/s,28774.0
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,102 ms,223 Mbps,28569 kB/s,28569.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,88 ms,215 Mbps,27545 kB/s,27545.0
152.70.63.131,443,98.98.156.34,DE,Frankfurt,隧道,105 ms,213 Mbps,27340 kB/s,27340.0
143.47.253.139,443,2a0b:21c0:1007:cb:0:8f09:fe25:7a5d,DE,Frankfurt,隧道,103 ms,206 Mbps,26419 kB/s,26419.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,32 ms,188 Mbps,24064 kB/s,24064.0
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,120 ms,172 Mbps,22016 kB/s,22016.0
130.162.231.167,443,2a0b:21c0:100a:1b0:0:27a1:85ae:26f,DE,Frankfurt,隧道,91 ms,134 Mbps,17203 kB/s,17203.0
158.101.218.195,443,2a0b:21c0:100a:1b3:0:271c:9712:d1df,DE,Frankfurt,隧道,100 ms,125 Mbps,16076 kB/s,16076.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,181 ms,112 Mbps,14438 kB/s,14438.0
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,105 ms,99 Mbps,12697 kB/s,12697.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,223 ms,90 Mbps,11571 kB/s,11571.0
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,202 ms,80 Mbps,10240 kB/s,10240.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,184 ms,78 Mbps,10035 kB/s,10035.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,74 Mbps,9491 kB/s,9491.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,206 ms,69 Mbps,8858 kB/s,8858.0
